4.869361132086115873e+00,-6.447110745036511048e+00,-7.946898485906412901e+00,-9.190134703917385295e-01,3.079477471035330094e+00,6.729290885525873733e-01,8.703625456833457008e+00,-8.535208510402899407e+00,-5.612388617675199143e+00,-8.144300413307819397e+00,-1.706432070211243435e+00,-4.585703234149320906e+00,9.798869305113395711e+00,1.823931960132787466e+00,-1.444033168587381954e+00,8.085605141250649552e+00,5.451929083423337374e+00,-9.580376789979439422e+00,4.747656727360736184e+00,9.031518103691988486e+00
-6.684217873162994650e+00,-6.952808357224236069e+00,3.681380092947272864e-01,-4.558400054321167794e+00,7.953162527171999230e+00,1.959536948852511618e+00,6.298971224060395002e+00,-3.044664831718506548e+00,-9.927837524251071244e+00,7.659811715343611382e+00,9.224948717661376918e+00,4.733812279859184180e+00,5.963923926437417755e+00,-2.820178006289308925e+00,5.769357060002038295e+00,-4.970778302127718540e+00,4.387111344033933769e+00,-5.683145923594407734e+00,-9.989756962710956145e+00,2.877031139529353965e+01
-3.669830097669659619e+00,-6.487588460892355080e+00,5.843623748465656575e+00,3.446129303993903381e+00,-3.683151495087459981e+00,-4.104802251637922339e+00,-9.218881209631987872e+00,-4.319212986553003120e+00,1.635716011645560464e+00,-3.105162692557126292e+00,9.869354055311674756e+00,8.999603929131549940e-01,-5.116259985227955553e-01,-1.523216849362902803e+00,-4.631745848029988899e+00,-6.383701411352513233e+00,2.262092513160562923e-01,-5.774140103209537855e+00,-5.974370033641647204e+00,4.569681141349654041e+01
2.969809671983700827e+00,2.482165176110189275e+00,-6.864481760764478580e+00,9.180835078572124885e-01,-6.648324526649115995e+00,9.133631367897887543e-01,6.399216922194639778e+00,5.178132601375073918e-01,-5.196468318346889603e+00,-9.237754224991984842e+00,-4.483500648409739497e+00,1.807938107114439585e+00,9.386229904831964177e+00,2.767945385537540215e+00,2.939149485586336485e+00,2.030739790191100624e+00,-3.640684845929862412e+00,6.832443328468375654e+00,-4.740754521884682049e+00,-9.853015050858715540e+00
-2.588255804622656697e+00,-4.521503091478629166e+00,-5.143983812083392948e+00,-3.370472762326690574e+00,-8.139446270640661396e+00,7.231427068173861272e+00,3.539040230878047755e+00,-9.551122337056270339e+00,5.916971775259738386e+00,9.968389045556325101e-01,8.509089760651832535e+00,2.627212835800298851e+00,-8.404501819960819020e+00,1.517473279822674215e+00,9.592184460522268807e+00,8.167703782524078804e+00,-2.053643817147814410e+00,2.216204302013964345e+00,-6.716871160470390123e+00,8.735728107449503455e+00
1.562177001013480560e+00,-4.431112084050803368e-01,6.480376583180378347e+00,-9.965998822768565191e+00,-1.057362348548303022e+00,-4.061294011175267116e+00,-1.696617988433679614e-02,1.379661182205560443e-01,6.542768705702377119e+00,9.609136917377018250e+00,1.797699182018002162e+00,-6.029956525629254216e+00,2.144353337480813249e+00,9.046873425476483987e+00,-3.324149053901930273e+00,3.553619022472684907e+00,3.901011502471203318e+00,-8.699611069182310530e+00,8.526001538781224909e-01,7.015501950701154676e+00
-8.562977454140183298e+00,9.006357104327622487e-01,3.126607566983885533e+00,7.364233966647946161e+00,-8.655590198374859767e+00,2.245331752678825232e+00,-4.572580197515105915e+00,1.916849895078513999e+00,5.432957282501003071e+00,-4.794627554975274819e+00,4.556547644686654408e+00,-1.629900862967914588e+00,6.336363565987337410e+00,5.294867398644695911e+00,4.637904812287518830e-01,-3.200419602097401839e+00,8.993906181280859613e+00,6.931057107559110975e+00,-7.807434480135013288e+00,-4.710016293230469664e+00
5.329486257700000174e-01,4.855842920029658671e+00,6.305282039118158544e+00,-3.116615618031519652e+00,6.561588384586178435e+00,2.572286873853777411e+00,3.383202202991286711e-01,-7.041458283244725891e+00,9.226030385646478038e+00,4.773739869070395159e+00,-4.722170927626196502e+00,-7.378994998953151807e+00,-4.507222814639333386e-01,-5.663263662335554116e+00,-6.639166606804376869e+00,-5.414211569861604900e+00,-7.101039152070878657e+00,-5.653197392819377498e+00,-8.990853924429099919e+00,2.888985202720069978e+01
-5.271860636305629733e+00,8.673930835639303893e+00,-5.128061624398037033e+00,-7.184690240145449991e+00,-2.146156311697366981e-01,-8.855315681740723477e+00,-3.584275724378145345e+00,8.369916779587951439e+00,8.927892844665999306e+00,8.058495245168344923e+00,9.683139836222915520e+00,-1.454134598243239651e-01,9.721140851275634986e+00,7.152638990840783251e+00,-8.788042267177917921e+00,-6.183392276122381404e+00,5.048863771435192049e+00,-8.664308979576279768e+00,8.621817646608690211e+00,4.162706286281363965e+00
7.306378501823895810e-01,5.806282419554431584e-01,-4.163336149640053385e+00,6.817618661071023212e-01,-7.552351234925818169e+00,-2.264009268866187252e+00,7.158349228521380780e+00,-5.152054473267941859e-02,-6.141607562755460492e+00,-1.083370479622827176e+00,9.772611484413211258e+00,-2.702883788330894266e+00,-8.498619623448851357e+00,-9.438630321217726049e+00,-8.438258599223813050e+00,-3.047656612715177182e+00,5.058557749059044539e+00,3.673439472018940055e+00,6.386386975797082144e+00,-2.361219142915244262e+00
-8.751645592361194659e+00,9.727957851122699395e+00,-3.271063423670157455e+00,-5.424354782695026245e+00,6.834398712483498173e+00,-7.741023491605814044e+00,-8.309404960355637471e-01,-8.322989685436247953e+00,-1.166029294151860185e-01,-2.452707867256898044e+00,-7.870115393537502335e+00,-8.846713977278398033e+00,3.572682480025468621e+00,-3.998161932966988186e+00,1.680032259997250588e+00,-6.608497222691333661e+00,-4.172564058484054428e+00,9.978051854025595802e+00,8.260140653205834127e+00,7.912457845295771008e+00
7.610789182579695833e+00,-9.735974524887280879e+00,-1.433568543950780594e+00,-2.746865365641988355e+00,-9.897075812865068656e+00,4.798416759452996949e+00,-2.523911235036098155e+00,7.526033835846515530e+00,9.156235018982505913e-01,8.555510032332165338e+00,9.454119188896841663e+00,1.476074608580273395e+00,4.035876145341403820e+00,-7.809844808557797613e+00,4.826562677655497069e+00,9.245605095126684603e+00,6.108105729452956822e+00,-8.589858902648867200e+00,-4.799461809761742970e+00,-7.980284390169658515e+00
-9.699391045191623206e+00,7.038870909816155041e+00,-7.459420487862768567e+00,-6.911380823159564812e+00,-4.132262186010827065e+00,2.462533423661790177e+00,-7.514062602299603100e+00,-7.987552585355050638e+00,7.382562587831422718e+00,-5.949981879244017335e+00,4.683776432775141885e+00,6.419790173131687538e+00,-1.013921479021009375e+00,9.034270499567547574e+00,-2.971414992431433699e+00,-4.232627292376234251e-01,-4.420673043600150010e+00,-1.588138310733522296e+00,-8.082101925685922339e+00,4.788458346954816847e+01
7.093521055055342472e+00,-7.658253031005419764e+00,1.753963914381617695e+00,-5.706166681328901369e+00,-5.407174942776573623e+00,1.021474678003091441e+00,1.812983296817056722e+00,7.944798289606826991e+00,-8.044941359324726093e+00,8.820680525456625176e+00,3.215985640524845479e+00,3.079195061067465655e+00,1.424179838357368943e+00,-2.800479918901177534e-01,-3.310702317968876596e+00,1.793484071225703858e+00,-4.067645817973295053e+00,6.047685339378556790e+00,6.044603602078035820e-02,-1.083618893751282819e+01
8.541181354503294187e+00,9.453065838113674957e+00,6.888113719783694577e+00,3.532091510215533692e+00,4.220696015439395765e-01,1.402107712019382557e+00,-6.530143948413334343e+00,9.153083526062413711e+00,7.926694853802791485e+00,-3.063283235227673984e+00,-3.345954759501488240e+00,4.125710397238499638e+00,-6.749208470829404227e-01,4.510753354911118507e+00,-8.170498352662271202e+00,-5.740593585272533161e+00,-9.351078603038249781e+00,3.594077161014810340e+00,-8.602552618512183003e+00,-7.840804886294242770e+00
-6.273885827810332216e+00,-8.844383285213503143e+00,-4.961144317904455647e+00,8.205319245683904583e+00,1.728202840816657204e+00,5.314424809728213184e-01,-4.582783286750363061e+00,-2.146785945397950979e+00,-2.677635308235732925e+00,3.000823500067111294e+00,7.549258853647442535e+00,9.337346708300318099e+00,-2.733648347793213862e+00,-2.851760624495023322e+00,-2.010924294031812831e+00,3.838225845990517193e-01,5.902486525015502750e+00,-1.387393165408938867e+00,-9.002662202020061954e-02,1.364994233024056136e+01
7.143863284960816351e-01,-9.502297604070497172e+00,7.889453313483363317e-01,-3.880095783122821107e+00,-4.406084630681840864e+00,-4.088564699061461027e+00,9.616977423669384351e+00,-3.370385777862525689e+00,-8.138772100883421956e+00,1.621424236152104736e+00,5.737061961839273749e-01,6.475868350227877990e+00,-1.796626298233021668e+00,-8.186877166582950949e-01,7.941031617852756241e-02,-4.724067023482191985e+00,3.178945669195842871e+00,-9.008143880131147085e+00,2.666004174657632397e+00,2.442596764341454829e+01
2.545532172642728241e+00,-7.655970888584393563e+00,-5.358665087956593354e+00,2.741509031146107667e+00,-3.908330316624033518e+00,4.720786204720377910e+00,1.706967893217248289e+00,-1.856457158267934560e+00,-8.715644434094000914e+00,-3.846215914709871786e+00,9.089273702586703862e+00,-1.042609191975101268e+00,2.628906073448993297e+00,-6.612372364990141804e+00,-9.323088843940894321e+00,-5.045946570862640534e+00,-3.163542905152600948e+00,-9.007336264444436580e+00,6.866313754793651469e-01,3.515461490494364227e+01
7.278488797407430155e+00,3.717844569019261858e+00,3.730217702225686605e+00,-8.924571545363374270e+00,9.876832112560038013e+00,4.040962126771030505e-01,6.915167461526028347e-01,8.248771551707001493e-01,-6.380531264219500009e+00,-3.586567440165855380e+00,5.945095473741295322e+00,7.272007449211670860e+00,3.989342046683730381e+00,-1.067518886804821321e+00,-6.646413839471689400e+00,-3.476938819284807192e+00,-5.895834305425511346e+00,-4.838388535604741136e+00,8.145019302491650848e+00,9.145994248651639680e+00
-9.841327422534121183e+00,2.470039437678070993e+00,4.206073102180742929e+00,8.427557379905532997e+00,9.068257668583413533e+00,-8.531398637107416860e+00,8.241455471928899712e+00,2.403783467781075434e+00,5.531687438056717809e+00,-1.765552341408995751e+00,9.804933972998767899e+00,9.453424631701638603e+00,2.827211410810286374e+00,-6.056359141073293095e+00,-4.944306702692841782e+00,7.710863041635020565e+00,-2.255192492941839877e+00,7.310586115163895116e+00,-7.290321970099117976e+00,-1.830627167733902638e+01
-4.835579271417243419e+00,7.445724877252136054e+00,8.785854942044528215e+00,2.563717471557440675e+00,-3.717490147763848896e+00,2.725675368094129247e+00,-4.997378238141867435e+00,3.567663313253008894e+00,-8.332455300245467100e-01,5.421944148054471668e+00,1.431065207401163164e+00,-6.005850796159557525e+00,-3.175505678920553798e-01,9.716002719039821045e+00,-8.542269505812938313e-01,7.893503497381471057e-01,-6.114418232791720698e+00,-2.053316257907484843e+00,5.890852263077210438e+00,-1.287137801075932408e+01
9.173071809368760654e+00,-5.849558010796562790e+00,-2.685068937960999325e+00,6.974093040058049198e+00,-8.592346914773358435e+00,7.890226939121747662e+00,-8.143314769014738275e+00,5.157527897418223262e+00,-7.361682695843015267e+00,1.692190190354381230e+00,-1.517466797722215599e+00,1.816608709507119279e+00,-2.046929629631353276e+00,8.220006317698230092e+00,5.430178957975940079e+00,9.925015254406853060e+00,6.905363853992378509e+00,-3.216502048968901128e+00,-7.869449024522214842e+00,-1.325897063997049230e+01
